	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene733	6.82309366535851	6.14331887962412	5.12276518624445	4.12709942040861	3.34230572769203	2.95261769294472	3.2477423633601	3.87279093915011	4.92795408732258	5.87736817002342	6.66283559023244	7.03741038411818
Gene734	5.15132071224065	6.20906275605633	6.78816126604928	7.00490658340897	6.56001921346792	5.83515876373893	4.74879343344495	3.84425285614349	3.19066487025433	3.04978422611729	3.43002576109705	4.21390769262618
Gene735	4.17335512309232	5.22201325198243	6.25042287852183	6.89625220309485	6.97126076127481	6.70397089910661	5.81876929537117	4.79044626101509	3.77444312870953	3.18394437130425	3.01441973691693	3.40044942896492
Gene736	3.03326147651513	3.03089237442288	3.56647938472871	4.37452010280638	5.39325426935796	6.32536603195888	6.89236089379652	6.89273641699629	6.57024792697723	5.57767837237323	4.57758582394152	3.6027965669098
Gene737	6.378969038899	5.55976409861088	4.47979381718734	3.56924347178264	3.07838062519238	3.08786542448376	3.57282920756767	4.54060863538697	5.50530325257046	6.36737873288198	6.949507128613	6.94919874387586
Gene738	6.41445714837928	5.49814054154127	4.3658682469173	3.53028002105113	3.04838064912309	3.09450191689123	3.64492888173567	4.50505024947794	5.58194113770847	6.45714711016832	6.89926428960493	6.92590404478191
Gene739	7.02206596025484	6.7354032855041	6.04786439971402	5.11734935596199	4.08368201081386	3.32198564796874	3.04553075774905	3.22298268518112	3.94733151845625	4.94440595623053	5.89640912438454	6.71229169976855
Gene740	6.45454367649738	5.57326999818539	4.6488400364447	3.62846634333221	3.1638419805513	3.00274810154602	3.55208279849624	4.42376338832019	5.42758544061828	6.35232951597408	6.88739064773928	6.96654583735338
Gene741	3.91189352777607	3.24257287720637	2.97650332898907	3.31916521025695	3.97451419045694	5.06434052460816	6.01784612686582	6.76820419775952	7.00873447632435	6.71177762053564	5.95373808742408	4.96641653762491
Gene742	6.33077251128712	6.86775065102386	6.9572830836516	6.51817040150453	5.61434451354767	4.58809809647557	3.7036503533651	3.10513124987955	3.02164757945067	3.57060986680941	4.41622088315939	5.40636876434868
Gene743	6.82464584926403	6.05888325252348	5.10840169311012	4.10412892188101	3.3791489320884	2.9808849280917	3.14427793148292	3.82717083282504	4.88960248711139	5.8640825677484	6.72061982825677	6.9710202524558
Gene744	5.5792747004375	6.45409997210859	6.9715169561566	6.9353863275636	6.38058572896167	5.42060091244338	4.39387690448718	3.56135120157764	3.0674064181833	3.09863790589474	3.61561117280693	4.60206699321454
Gene745	6.2049832007952	5.29276545866184	4.2339291242221	3.37666041750467	3.02393036050154	3.13882018342874	3.80234656344584	4.71652633329468	5.7774113810938	6.54769785768032	6.93110390576707	6.88522993055155
Gene746	6.54398029319371	6.98374534144665	6.86789014878505	6.34360272897205	5.37830157449421	4.3202514230286	3.48545189803721	2.97801783613234	3.10445066497135	3.70407874624797	4.68031180697725	5.69907335742624
Gene747	3.41374336619923	3.04526168841021	3.12102207179099	3.84398262159177	4.79093587232355	5.85251596172271	6.68017414142725	6.97642747007357	6.81240052128519	6.19255177804682	5.28143061507269	4.17206364802964
Gene748	3.28185758995451	4.0669092007601	5.03330702201935	6.06492279513857	6.80338583478301	7.018894323594	6.66772532174428	6.03231910705188	4.94198314716004	3.95238882853443	3.27197168088109	2.98543644979708
Gene749	6.78092801716572	7.00740211338922	6.69962329493495	5.87567960457251	4.88576944215414	3.92440579960293	3.26939489763914	3.00544361156959	3.26659776319208	4.0970998575962	5.10530455238901	6.10446539768003
Gene750	5.3197250694007	6.20785453985773	6.97281939109634	7.07486096789699	6.57768489608409	5.73603631242484	4.69786181496717	3.80278490531924	3.12652041972805	2.99162979203386	3.44821707180396	4.27501990563644
Gene751	3.01245365272899	3.28754089852534	3.94366256209172	4.93407876152082	6.00799926932254	6.74170816624505	6.95316654492027	6.75637716267899	6.0077008227781	5.0771467140349	4.02634716941906	3.2168063009871
Gene752	6.92364498146623	6.37338293777893	5.5022119484298	4.45599251198784	3.53539860548398	3.03368449180065	3.11385823749828	3.60095061744609	4.52460871005032	5.55792181561966	6.45458766811943	6.97391989452765
Gene753	6.94251246952274	6.8796635835948	6.39684984026628	5.50862966658389	4.44388015898566	3.55973237747814	3.0489558169469	3.1379078102385	3.59664420132883	4.495871591824	5.51342518630381	6.48130740204896
Gene754	3.03963301295543	3.16912608873392	3.78495449790081	4.81110342710592	5.84155908215106	6.65300610817153	6.96068583890197	6.78036549163825	6.16902514298937	5.18779187587093	4.23413262636437	3.35409665113465
Gene755	4.90118121082914	3.78871984803207	3.1935596373035	3.0122458343209	3.32995966388044	4.11861605556278	5.14564794559686	6.06899778045285	6.76218530007874	6.94104166116682	6.69655524634125	5.85157013608239
Gene756	3.06350935030529	3.03665496377535	3.52869142078171	4.28631209178291	5.33472704318724	6.29318400042754	6.87774413453474	6.89407626799952	6.49752834760581	5.67164883853364	4.64251301082546	3.695681800809
Gene757	3.48639475874566	3.06421167170018	3.13722162051505	3.67652416296551	4.61480704974942	5.69093636575864	6.5403465873689	6.98985817645243	6.8584970095935	6.33065108910614	5.37543753420547	4.38193715443201
Gene758	3.42557646250343	3.05745104314086	3.13191047003191	3.73725853187368	4.66523655295773	5.7179231755253	6.57243900416524	6.99910140956398	6.86375418912887	6.24145842102349	5.29137157984063	4.23664187058919
Gene759	3.40411298864976	4.22335837848556	5.21129912144822	6.17162027003989	6.78801172398752	7.03309516650902	6.57672286905249	5.74345189635819	4.79560109992754	3.83096208825732	3.2488866602395	2.9504297903365
Gene760	4.17792484008708	5.17623334322681	6.12103959412346	6.83632881398049	7.00173224925066	6.65147835126269	5.81841119503863	4.80126050869351	3.87897878311307	3.1824158866811	3.01814510538457	3.38321195216119
Gene761	6.27873806547363	5.3668662975726	4.38030008433456	3.47840328986683	2.99986490268861	3.11725722192017	3.70835200942722	4.64190840055463	5.66057698054242	6.56150982926526	6.97638022086492	6.86967381267525
Gene762	7.06268332170422	6.75052023800155	6.0231977838688	4.92699072615468	3.98396820784871	3.2988851452037	2.99418568721748	3.25352028015637	3.99539836287275	5.00030520374858	5.98226153172319	6.71245057949323
Gene763	5.56741654034835	4.46714333883161	3.6334055275972	3.05843269100745	3.08206894422527	3.59198947359021	4.4563021448694	5.53062523840631	6.4112585361858	6.980118760487	6.94076739304117	6.35388787182438
Gene764	3.54378034116008	4.44551577620863	5.42343290997526	6.31046668680256	6.96931111494487	6.93115465521252	6.46517733708089	5.59666495502441	4.62271099112853	3.61253514844488	3.08480100397418	3.01732015922506
Gene765	6.93650441684598	6.99294632394993	6.31464220634243	5.39670131842427	4.34427163425178	3.444673472319	3.0662327245242	3.11844078435446	3.6499804602415	4.68519966526428	5.67487476745406	6.48984370191362
Gene766	6.98569766324982	6.42029044614365	5.53422706666264	4.44473422204168	3.53654129471448	3.05682188191946	3.04885431985334	3.65214891855986	4.56304576094785	5.55699374263654	6.46790551198916	6.95644893957429
Gene767	3.21405535579423	2.99269046176221	3.30914879718525	4.06745040955946	5.06564609678818	6.00735707236596	6.73603313889358	6.99651853325129	6.77083177342282	5.93561335535748	4.96112506062697	3.97349337999372
Gene768	5.86518084638278	6.65166046874277	7.02495660142351	6.71733968488657	6.12459961019021	5.16998890270444	4.11830542037378	3.32245017224567	2.97803443969712	3.22393914835924	3.92962566081568	4.891284393899
Gene769	6.96132001563892	6.69671378055592	6.05898868137191	4.99837602075496	4.01827292250323	3.34258482556444	3.02572166422666	3.18786223883466	3.95961511929254	4.92808743717075	5.89647846956918	6.74377346090111
Gene770	3.40287823823731	4.21629221791726	5.23325582021743	6.24325277774597	6.86992922634032	7.04999363618811	6.56990741502104	5.79371826991897	4.71583806512821	3.76502233593102	3.16071190961995	2.95498087904646
Gene771	5.12920093870286	6.05945790401822	6.7744151848365	6.9810956321119	6.6747748033037	5.89422310885671	4.90449130853619	3.92604522165643	3.1844333203472	3.01505224052053	3.39153087316854	4.05373138969973
Gene772	5.2121492581853	4.1694039112942	3.37689343427259	2.99883330149799	3.20878269689477	3.7507891125055	4.7927364357218	5.80109181378625	6.60274092604457	7.00883617345585	6.84087536559522	6.15145060879881
Gene773	5.5933193056863	4.5719116889447	3.7570099074696	3.10284693838753	2.99478617243553	3.49136810560214	4.36274123188381	5.36026490017753	6.25012891098556	6.89249005259892	7.00129336712611	6.54344463274887
Gene774	6.47260758861877	6.92454201325736	6.84703897387593	6.34182412114073	5.46408044119876	4.38925286965658	3.49964901642412	3.07222639597912	3.06141853522652	3.71762621294344	4.56444290457675	5.52168012306237
Gene775	3.79557982256844	4.83949571762118	5.86188338237734	6.70637305524941	6.95994890942545	6.78011021919018	6.19802657880965	5.15211274542863	4.12326281050749	3.30979801144116	2.97689657643889	3.23214141282425
Gene776	6.86687912776839	6.92787200216369	6.5181729014882	5.58592026743189	4.57470841257864	3.66092127507907	3.13110711623411	3.08539635441905	3.53585273694876	4.46722668225449	5.46185513130466	6.34950243234938
Gene777	6.593306190582	7.00939585689148	6.83656977209483	6.22192231504326	5.20506875275906	4.16143729708471	3.4107493829843	3.04539027597784	3.17242769200436	3.85765639880551	4.82753549672051	5.79715959325182
Gene778	3.34136849295686	4.10916065698331	5.12509176163204	6.18733119878667	6.85481945435962	6.98268803180929	6.64541464959482	5.84138532465416	4.87643062109701	3.81065093384399	3.19665417141653	3.00030737670663
Gene779	2.98486319138217	3.23782598815784	3.95735238587314	4.94559539279026	5.99896129292752	6.7451264471199	6.95519232207635	6.72310185986226	5.99860105310048	5.02671755598553	4.06765901388067	3.20923974515235
Gene780	5.18026895683983	4.17271509873301	3.33699828715667	3.01593554847751	3.21110667459312	3.95151005175452	4.89873011143258	5.86354457121266	6.65769578279739	6.9624819863371	6.76413838067356	6.08538314530523
Gene781	6.60783228964483	5.7605757213768	4.69665102692847	3.7450231659065	3.10338494328894	3.05434851875782	3.41388348354641	4.25951363234844	5.24525520426867	6.19999023575402	6.89813552559128	6.94777710892646
Gene782	4.75960109259588	5.80327097872472	6.64788213465841	6.97861913720866	6.85844104153984	6.17272961892482	5.21894186907855	4.20211491557696	3.34522142558758	3.00722104130526	3.24090440789173	3.84853183095891
Gene783	6.93842669349349	6.50406942756053	5.61960515448912	4.58643368399571	3.64925750348268	3.05470404822797	3.02780595581575	3.47546969476474	4.31184170287931	5.37476959361602	6.31414022133319	6.88420893414136
Gene784	6.80823602264191	6.22704982059513	5.2528993121459	4.24512802081581	3.40622406292803	2.99460443389685	3.19082391129244	3.74470890186174	4.76145744899822	5.80047363799174	6.58337295724879	7.00145966728792
Gene785	6.97990929147439	6.80203076402811	6.23995224182149	5.24780359163185	4.23961563070535	3.4137999148061	3.00145603182226	3.08813003596937	3.80224901619282	4.75551527251965	5.83565618887161	6.64845276664371
Gene786	3.03960385203855	3.12858951927587	3.72535679494453	4.64740438575766	5.67768107986846	6.48251334635509	6.94509442076729	6.91155197030678	6.3430179786057	5.33930003089239	4.33657803896677	3.46413490526356
Gene787	5.55629042423666	4.58459472177778	3.60199743416976	3.09799839745755	3.06262969636139	3.56019326020642	4.46627776489089	5.527515072864	6.4064628203474	6.89812542467234	6.95654944919827	6.46988087534425
Gene788	5.77208467475354	6.68544267820709	6.95382799633872	6.85194909399802	6.09563286036986	5.1800395030493	4.19669471007258	3.38962085957963	2.96830018874913	3.135702749103	3.83212606335229	4.81236917947091
Gene789	6.97555671453853	6.54538091830479	5.75853574818883	4.75755943945295	3.79346485253655	3.15024266944617	3.00872555450537	3.41780431673484	4.24781404563889	5.2533495770579	6.21912216225889	6.82350344680146
Gene790	3.43953862705964	4.21707054203102	5.237538500765	6.17318426852907	6.92229940443459	6.93945504782289	6.5629571054107	5.79977292868304	4.75237048602663	3.76995091116182	3.15783025559417	2.99835559621209
Gene791	3.10987817289029	3.04619631633937	3.53317521433051	4.49489994404353	5.49125055460896	6.33333144023061	6.85600168449755	6.93895176444605	6.46996273132971	5.58271664856571	4.54747070997166	3.67798380072758
Gene792	6.94149898962902	6.89522472876062	6.32759631192465	5.4493905116237	4.3409070302869	3.51000350734881	3.02018388702871	3.08583072681523	3.64664315963271	4.54887646422137	5.65641596484664	6.50794464244389
Gene793	3.12855105666966	3.70841634544695	4.68213264158947	5.67177782141731	6.54531494616029	6.96356330535564	6.89396102335139	6.30737341708369	5.33316432513452	4.25702071658496	3.43471554696006	3.04724873743636
Gene794	4.75495608445669	5.75201691658354	6.64148318286341	7.00654014808218	6.84972652755437	6.18424037452355	5.21413982787689	4.22878628011359	3.34384810315296	2.95780891256005	3.13423256722938	3.76662977965726
Gene795	3.00914699140653	3.38051290543815	4.2260364368494	5.2510772049001	6.23815219646985	6.88948522471147	6.96538750652574	6.65367155026148	5.81558840291399	4.76568834736755	3.75629547961555	3.14523299307092
Gene796	4.40397301882302	5.45382978491816	6.35235991035585	6.91893334971782	6.97822961256799	6.44007291648165	5.60816295368129	4.53847428274854	3.65816463530544	3.13986199778546	3.0780663969556	3.56446132277832
Gene797	6.11390434758559	5.0271205017151	4.00222520851278	3.27206371825226	3.0232617474753	3.24589035580756	3.97749820748592	4.95590701157258	5.93999427013523	6.73817339107117	6.99040957478306	6.73169635615165
Gene798	4.26779819727373	5.29525707047909	6.14893298884533	6.88727079559826	6.99737406279227	6.54636511471852	5.73187575899438	4.77136539914385	3.70902954866802	3.13399816583113	3.01352497210584	3.38267836365303
Gene799	5.43229936766974	6.37184034766031	6.91294986259777	6.98084176864357	6.49905244878787	5.53178768360703	4.55858346274465	3.6761783185979	3.05411664346071	3.09318548147179	3.52550113149334	4.46365301864974
Gene800	7.05073254372779	6.53496816632131	5.70726639216727	4.67980477072469	3.7345132984048	3.15457411726252	2.99928594464789	3.4710579527457	4.24667968134984	5.29824095387174	6.23809368056027	6.88509060539021
Gene801	3.37901464974796	4.22762724554442	5.25653874611151	6.14897284831825	6.79156360091325	6.95070615682397	6.66436562545316	5.83481690479438	4.78812262337951	3.85555155187256	3.17823383601588	2.96318106903967
Gene802	6.23442883360412	6.86618787641317	6.90852548636971	6.63993645456577	5.71920388295774	4.65564999962379	3.85219954783683	3.11566654769085	3.00595799445353	3.45900753758621	4.3071241717599	5.27634433822335
Gene803	3.05013957312186	3.0837417118505	3.70591426140054	4.5385475074734	5.61530943766797	6.44437501182945	6.94714406643534	6.93622962053758	6.34950239473849	5.36851684107299	4.37900133930962	3.57093849569251
Gene804	6.96743652134329	6.92289109145681	6.28006237535116	5.32562313507596	4.35646413262011	3.49209076569458	3.0719946794626	3.09537799866372	3.68420356599283	4.60429345690248	5.68923863267812	6.56459216797225
Gene805	5.65557987539657	6.54020073647117	6.93629529114975	6.91286774916888	6.26077677900531	5.42059324201554	4.32298082811683	3.4684520714531	3.09205924439268	3.05851783997242	3.79147088108221	4.62525830513913
Gene806	6.57676139810509	5.78339104337066	4.73752657750855	3.78455073418413	3.13191286098208	3.04538112435163	3.45268385482569	4.22423747464971	5.26603591787404	6.14712219689096	6.81344833766965	7.00659734122336
Gene807	3.12156964766575	3.06094052570416	3.51869890364426	4.39485362501545	5.46459365936824	6.38103604528066	6.90518303994886	7.0114970651074	6.50004001040474	5.59115945467055	4.62894070605888	3.64009273641497
Gene808	3.22234785869965	3.96637837797465	4.92798884352148	5.97405799391614	6.65058384967108	6.97778647901357	6.82266941969538	6.00605640392705	4.97363186124724	4.0343684226249	3.30640052168543	3.01810686093296
